,0003000M_phase2_T,0003000M_phase2_R,0004000M_phase2_T,0004000M_phase2_R,0005000M_phase2_T,0005000M_phase2_R,0006000M_phase2_T,0006000M_phase2_R,0007000M_phase2_T,0007000M_phase2_R,0008000M_phase2_T,0008000M_phase2_R,0009000M_phase2_T,0009000M_phase2_R,0010000M_phase2_T,0010000M_phase2_R,0011000M_phase2_T,0011000M_phase2_R,0012000M_phase2_T,0012000M_phase2_R,0013000M_phase2_T,0013000M_phase2_R,0014000M_phase2_T,0014000M_phase2_R,0015000M_phase2_T,0015000M_phase2_R,0016000M_phase2_T,0016000M_phase2_R
72,-99,-99,-99.0,-99.0,-99.0,-99.0,4331.812220853453,8.272414026902682,4305.4871276961185,10.06859420438073,4339.551929205979,10.479146138373821,4385.60102895351,10.554272850180032,4431.30835116782,10.565673785964066,4476.135949917371,10.509742478651248,4489.165502835123,11.086121873287011,4516.53588618181,11.275235996746058,4552.335462792081,11.210653504025386,4565.299991447749,11.643065057579072,4543.299896343293,12.943814110069262
73,-99,-99,-99.0,-99.0,-99.0,-99.0,4318.767502455319,8.568593174978535,4291.065934390261,10.433002519105498,4324.980833126262,10.848995928252105,4371.012058428365,10.920106383858817,4416.778815745192,10.92660567771231,4461.566150018123,10.86492023727365,4474.760335381669,11.450321185565329,4502.003577630474,11.64051232804596,4537.810494307598,11.571064173980345,4556.283111608893,11.895625366921742,4548.672109938611,12.83370350085842
74,-99,-99,-99.0,-99.0,-99.0,-99.0,4305.745441784476,8.87550328713213,4276.51162826787,10.811311497300373,4310.286648408387,11.232503667986334,4356.420810320691,11.298878890912883,4401.90872979038,11.301290805531549,4446.782763346163,11.233188138813022,4460.1865074292145,11.827326426399098,4487.478739482937,12.01780786661473,4523.258932524042,11.943357131914512,4541.9620597969815,12.269976118040697,4559.487492221925,12.578860404028019
75,-99,-99,-99.0,-99.0,-99.0,-99.0,4292.140472906559,9.195452262833879,4261.778228692015,11.204247054725442,4295.450562888078,11.630388501318215,4341.609748976905,11.69189749879499,4387.011577230176,11.689268511470235,4431.953049116096,11.614291192634399,4445.393030768242,12.217773541484211,4473.010698560722,12.407288074601555,4508.582686191767,12.328305027729252,4527.436990999465,12.65719290942661,4545.7929588841425,12.961765027016604
76,-99,-99,-99.0,-99.0,-99.0,-99.0,4278.796791278267,9.52626811811027,4246.999383412553,11.611886704779863,4280.676657208095,12.042340201146478,4326.770576766296,12.099033447804924,4372.05639908531,12.090970662945756,4416.795325872245,12.009808054662372,4430.725698899969,12.62090119751717,4457.922464715563,12.812201973788287,4493.84162128753,12.72613424163012,4512.792607498686,13.05730593415573,4531.511070062287,13.359819298241279
77,-99,-99,-99.0,-99.0,-99.0,-99.0,4265.142452777337,9.870260191086217,4231.770826124108,12.036455238661086,4265.41266560726,12.471288233378262,4311.383061879438,12.522514147354535,4356.848621349932,12.507738796294996,4401.899715754171,12.418015489825503,4415.47080899988,13.04007794662932,4443.248811709127,13.228887190355858,4479.131237756123,13.137005582625548,4497.969089091326,13.471033148324373,4516.882467849352,13.771844008268086
78,-99,-99,-99.0,-99.0,-99.0,-99.0,4251.108123024045,10.228191196739619,4216.463708172216,12.477131459394773,4250.071321266639,12.916086860142942,4296.174877438281,12.960630649165008,4341.570511891545,12.9394894870436,4386.573234699809,12.842191631017007,4400.3571330408495,13.47288920297036,4428.117769140657,13.661304931605489,4464.109267627113,13.562712853886275,4483.097651808991,13.898428105943976,4502.181755894632,14.197176457473962
79,-99,-99,-99.0,-99.0,-99.0,-99.0,4236.85555418558,10.6001251919604,4201.208140874265,12.934018098783312,4234.863135009559,13.376316379035543,4280.782623066515,13.415124179076267,4326.212169021776,13.386733946863895,4370.938187963405,13.282353734862737,4385.1390411843995,13.920783703186407,4412.939500319092,14.10838447867381,4448.774373617586,14.003945107742132,4468.055833359473,14.340285821956245,4487.321657141119,14.636575891299273
80,-99,-99,-99.0,-99.0,-99.0,-99.0,4222.539869330146,10.986051618462216,4185.677177588834,13.409252362672634,4219.051250044111,13.856010865109743,4265.297709647235,13.886283826943409,4310.612115256827,13.850775432153197,4355.731596229112,13.735944856114974,4369.825646787705,14.384196563472758,4397.7264829266005,14.570643171391332,4433.478075460151,14.459509903283491,4452.973039837709,14.796802623751379,4472.819511466525,15.0879460464146
81,-99,-99,-99.0,-99.0,-99.0,-99.0,4207.904802885801,11.38759357184715,4169.941472648562,13.90308737319145,4203.656914235196,14.351371653091476,4249.75242488207,14.374563488394712,4295.0791617171535,14.330845157771606,4339.899141819276,14.208390900103268,4354.407614474462,14.863886512302292,4382.14013819692,15.050027695700306,4418.256384643254,14.929940841219782,4437.796899131202,15.268461630787241,4457.52935456138,15.557495367159177
82,-99,-99,-99.0,-99.0,-99.0,-99.0,4192.971940863854,11.80523714565998,4154.081653255721,14.416119771929935,4187.93460253346,14.866284670308607,4234.0736066553645,14.881041959142978,4279.354157769155,14.82891109401658,4324.064959965466,14.697248904745619,4338.755642421574,15.360938246348598,4366.804012694467,15.544282240405531,4402.705574189516,15.417616953493786,4422.569594127953,15.755817519825408,4442.659238910337,16.040030227227472
83,-99,-99,-99.0,-99.0,-99.0,-99.0,4178.082574279456,12.238252077848525,4138.108908674262,14.94900892219673,4171.972707393059,15.401236060500663,4218.100934224407,15.407078854196719,4263.589400506235,15.344684324312752,4308.242766029725,15.203168321860144,4323.336100183239,15.873793548494575,4351.4604087630905,16.055101867636864,4387.416561392485,15.920202970554554,4407.219724661128,16.259688150492867,4427.667690520568,16.538338809948893
84,-99,-99,-99.0,-99.0,-99.0,-99.0,4163.138792080602,12.687686995384144,4121.809396594242,15.503669382530484,4155.946485388841,15.95625243125278,4202.243019282829,15.951577066616311,4248.109339015142,15.877228904135952,4292.508665805115,15.726383579376733,4307.629925456238,16.405566530469336,4336.027448449228,16.583542597809362,4371.784573071266,16.44121094947358,4392.126995734625,16.778553022364584,4412.658614473662,17.052658770172357
85,-99,-99,-99.0,-99.0,-99.0,-99.0,4147.796643731769,13.15570807306768,4105.377165810526,16.080028481176175,4139.695370441535,16.532886781632477,4186.221471080446,16.51652884548394,4231.855839897887,16.43290744066304,4276.672982323316,16.2685562426789,4292.023922712492,16.955006491201008,4320.349721807808,17.130872568292034,4356.357723490516,16.978597975301728,4376.4964671943535,17.317199277766132,4397.6545145824075,17.58307919511863
86,-99,-99,-99.0,-99.0,-99.0,-99.0,4132.349694099137,13.641735486236044,4088.8088549285117,16.679049307593406,4123.339893296383,17.131439527247885,4170.067942372504,17.10262984069587,4215.996514502836,17.006133628649405,4260.60493964913,16.83095166988416,4276.2703771980405,17.523987923048715,4304.879639144818,17.69531846837699,4340.665323367855,17.53514099925178,4361.196411959343,17.87172753897609,4382.550536306068,18.131106249860537
87,-99,-99,-99.0,-99.0,-99.0,-99.0,4116.766535530084,14.146590093082526,4072.1681842481753,17.301170888297154,4106.755184405252,17.753417094005155,4153.584431544096,17.71183100153065,4199.576785919283,17.602955574688064,4244.514300145629,17.41338890433899,4260.456893461995,18.112827443839848,4289.256665389084,18.279942818483967,4325.0702651433,18.10976133393196,4345.786043058736,18.44489460414383,4367.385716348524,18.696923964438525
88,-99,-99,-99.0,-99.0,-99.0,-99.0,4100.841480505155,14.672316963451832,4055.4422179804737,17.947267200736924,4090.2040119526787,18.398179033415737,4136.94438260038,18.344075148390914,4183.178285467208,18.220874672276185,4228.272638138136,18.017172420240826,4244.401877387828,18.723151194316674,4273.305131857426,18.88615114566801,4309.274935085226,18.704801075341326,4330.11549147487,19.038110028440705,4351.942569708686,19.28174342168389
89,-99,-99,-99.0,-99.0,-99.0,-99.0,4084.7704858277652,15.21872746624841,4038.471897010061,18.61956430284891,4073.5106251097113,19.067737075963503,4120.4950919715775,18.998213472139636,4166.716842852478,18.861535405488283,4211.953620041765,18.64281116561565,4228.315781544704,19.354559778275615,4257.510737805167,19.51174961413206,4293.586014175535,19.319034707806704,4314.496738869115,19.65062662132447,4336.69072926455,19.88460632215943
90,-99,-99,-99.0,-99.0,-99.0,-99.0,4068.387429655969,15.787534103858208,4021.5362319234555,19.317428882358023,4056.815347556778,19.76212688036927,4103.918900101335,19.67701448079442,4150.208974971832,19.52552538567588,4195.456366046699,19.29181121222855,4212.115263754028,20.008764676356446,4241.279994450851,20.16124549583946,4277.46738382035,19.956798624625513,4298.933642989665,20.283011983880513,4321.403467393722,20.506926030320773
91,-99,-99,-99.0,-99.0,-99.0,-99.0,4052.1499376988563,16.377021298018242,4004.4895870492014,20.04255481952729,4039.967914834855,20.483359187315465,4087.1593989675202,20.381731675488517,4133.523404932398,20.21409673991964,4178.8269156580345,19.96470304103262,4196.007341542802,20.68459196974812,4225.362820529173,20.831036397617545,4261.399720375062,20.615678493986024,4283.033947590136,20.9385740255718,4305.970921061346,21.15010631416729
92,-99,-99,-99.0,-99.0,-99.0,-99.0,4035.8849443252843,16.989066229430716,3987.18021738472,20.797485115928612,4022.941515853108,21.232686503055543,4070.3477538531347,21.11255637792969,4116.861698059078,20.927561462008917,4162.280994588022,20.660863130640095,4179.588728380006,21.38590520659692,4209.070304447903,21.525142524786983,4245.277230429206,21.29671179390242,4267.240082060842,21.614539069031245,4290.2470343391315,21.815926201993527
93,-99,-99,-99.0,-99.0,-99.0,-99.0,4019.285341097685,17.626618937787377,3970.09689723656,21.579379494504042,4006.0118713541224,22.00926954988146,4053.502015518966,21.870352906235045,4100.054910409289,21.667742027549348,4145.27106334477,21.384604837456692,4163.335380945906,22.110477723256977,4192.919260443252,22.24252866548347,4229.2509003374535,22.000213648793505,4251.348318267368,22.313793908742635,4274.910118206174,22.50044870675378
94,-99,-99,-99.0,-99.0,-99.0,-99.0,4002.633504522919,18.28864090470514,3952.4655561798063,22.395706327118003,3988.776375144522,22.817166608268494,4036.6191699487777,22.656180793828348,4083.2875714222105,22.43434418523439,4128.698047188961,22.13155773075152,4146.949438598971,22.860794637764645,4176.487588469035,22.986190587353104,4213.052319212003,22.72873060377048,4235.286073774619,23.03717291169058,4259.199668992243,23.209381560821598
95,-99,-99,-99.0,-99.0,-99.0,-99.0,3986.1091221612414,18.97534052126507,3934.976007025233,23.242118578311523,3971.3741868859024,23.65663305243291,4019.4959711000847,23.472702036392455,4066.3041008697483,23.230351550501457,4111.905195418624,22.906693518789147,4130.519028682021,23.63767798424193,4160.25707041048,23.754005914465196,4196.650337993836,23.482979748127708,4219.215984940293,23.784760003236755,4243.528459545807,23.940853017990737
96,-99,-99,-99.0,-99.0,-99.0,-99.0,3969.041483455043,19.691895266091347,3917.4299900056803,24.121634114915427,3953.794864135122,24.52906591064143,4002.296869088235,24.31986173842706,4049.316838527157,24.055178908723608,4094.9732622725437,23.71049048235042,4114.081775992004,24.441383433255012,4143.880206474918,24.54911652323787,4180.3660935285725,24.26223303754158,4203.297096664617,24.555999228476445,4227.811652260044,24.69620090525843
97,-99,-99,-99.0,-99.0,-99.0,-99.0,3952.193639281356,20.43460316239479,3899.5144068786544,25.038327739339714,3936.470336094398,25.431853938034806,3984.906983441723,25.199796116998957,4032.2041117933986,24.910936332731424,4077.9347901087067,24.54386841463795,4097.29531540372,25.275939878462456,4127.47811642977,25.371409062636765,4163.868587289464,25.06935788686141,4187.173878327469,25.354159643444028,4212.141029534026,25.475736862874115
98,-99,-99,-99.0,-99.0,-99.0,-99.0,3935.218037216922,21.206682036654584,3881.878393484375,25.988010940808213,3918.987997496481,26.369601591080475,3967.5437658443702,26.11206954060967,4014.9555746719657,25.798938762313348,4060.7956521087904,25.407859316524313,4080.5398627487607,26.139353782376944,4110.871173007461,26.223629728496416,4147.400701365489,25.904051968246897,4170.95976150115,26.179324770638534,4196.423691584112,26.280797519164246
99,-99,-99,-99.0,-99.0,-99.0,-99.0,3917.787610637563,22.012157069658315,3864.152040424889,26.975252028388475,3901.2918116654087,27.34495734563601,3950.106895573777,27.05864207596576,3997.553275951458,26.720557497544075,4043.695993528833,26.302934105043473,4063.711567061587,27.03359758820047,4094.2898533334414,27.10448532015735,4130.972331056641,26.765823607448006,4154.709385706563,27.032103967145037,4180.610589543654,27.112656212945993
100,-99,-99,-99.0,-99.0,-99.0,-99.0,3900.3910592892844,22.848297818359807,3846.042140040876,28.004530595679245,3883.7937166653005,28.354974380620416,3932.7154131147163,28.039862204949422,3980.202626031404,27.67533542659009,4026.368345758916,27.232224941141677,4046.7213136236915,27.960259915046557,4077.526324392181,28.017773634889828,4114.260972515628,27.660322602358757,4138.444445925648,27.913557910516406,4164.520842971912,27.973342600233188
101,-99,-99,-99.0,-99.0,-99.0,-99.0,3883.1239329611553,23.71585785118495,3828.2191544828606,29.070773053997325,3865.910577613407,29.407219033304532,3915.1992693969055,29.05862874230554,3962.7915453696023,28.665511568606668,4009.096569432526,28.194525533355023,4029.729483973827,28.91934776137831,4060.839665411137,28.961061385394892,4097.644413382431,28.58390535078139,4122.109531763863,28.82512787430369,4148.57652940849,28.86057311222432
102,-99,-99,-99.0,-99.0,-99.0,-99.0,3865.4222851661943,24.62066080423204,3810.2896993206696,30.17961962282207,3848.287770036211,30.496063302560884,3897.421127735316,30.11762461602967,3945.3644549397363,29.69202793762091,3991.7489377314514,29.19229111367585,4012.7213389449594,29.91213559990568,4044.2094545799455,29.936224027207714,4080.809137298246,29.541245054252727,4105.5557236416835,29.768886260567804,4132.472181659173,29.777907098643148
103,-99,-99,-99.0,-99.0,-99.0,-99.0,3847.950284769462,25.55872814466927,3792.1135762337585,31.33375522908172,3830.591816790835,31.6265301085542,3879.9070824584373,31.212776401448057,3927.904788100826,30.75644621372639,3974.287082024668,30.227161314397435,3995.6070096978065,30.940850542059476,4027.2524902289615,30.94878012064543,4064.1811600006686,30.529138369457282,4089.058589602816,30.743906337212856,4116.530077444437,30.723904182048077
104,-99,-99,-99.0,-99.0,-99.0,-99.0,3830.4418783596193,26.533515686950434,3773.8634506743747,32.53484134908163,3812.676039155194,32.80351106639641,3862.2477673678704,32.350885078337676,3910.3463877310737,31.860772407367566,3956.7721599433544,31.3000053657422,3978.4876813250653,32.00572849436654,4010.321499016986,31.9954029755423,4047.2797425300737,31.55367580254889,4072.425454793999,31.753204458336807,4100.370728437687,31.70222592742302
105,-99,-99,-99.0,-99.0,-99.0,-99.0,3812.6305146665445,27.549505604428546,3755.7152911610674,33.780791105717945,3794.8088205873914,34.02404395322978,3844.644797090095,33.52954540751623,3892.7796403280663,33.005691936070676,3939.3176122448795,32.41115075225591,3961.54604439754,33.10581968035671,3993.399946240203,33.07832977433449,4030.5124415739856,32.61071539115191,4055.9919625932453,32.793269405373984,4084.037940555636,32.71389163038255
106,-99,-99,-99.0,-99.0,-99.0,-99.0,3794.946108642472,28.60347067960704,3737.416162444107,35.07841141712463,3776.910391491792,35.29199500547186,3826.879339594022,34.75506821644138,3875.1913193114406,34.19295332525495,3921.731842120168,33.56388598635098,3944.2861620201284,34.24791626820272,3976.652497115501,34.196547048403175,4013.693771518531,33.70522309928807,4039.332680736899,33.87148433547366,4067.892928051187,33.757187913784605
107,-99,-99,-99.0,-99.0,-99.0,-99.0,3777.0510757595694,29.70077980985057,3719.2235394875615,36.424911039604005,3758.710546342148,36.611430217361395,3808.8566964736015,36.02877529617593,3857.4501662377393,35.42556236759524,3904.1714614811226,34.75840442355987,3927.3487706632973,35.42641047204821,3959.718323390582,35.35504849096228,3996.768370911279,34.839229937822566,4022.870453792068,34.98264004887665,4051.434046720338,34.83757497706157
108,-99,-99,-99.0,-99.0,-99.0,-99.0,3759.2520786886234,30.840147236232024,3700.811635352429,37.827232139261255,3740.9250747822434,37.975626221538604,3790.9178190442235,37.34968534859363,3839.5543619107084,36.7053387914565,3886.3939634081626,35.99861071575641,3910.2301841996327,36.64848610620701,3942.847536142217,36.552921555207995,3979.9079640509713,36.01064939258984,4006.133119365812,36.13514936148624,4035.543847995266,35.946582160481654
109,-99,-99,-99.0,-99.0,-99.0,-99.0,3740.993014422363,32.02922033284381,3682.3519387268534,39.286018439935326,3722.561854854297,39.399515661057464,3772.858661135978,38.72112175268574,3821.6318968793416,38.03245594024533,3868.521904218712,37.28493087778049,3892.77365225305,37.918394785713154,3925.7876948962685,37.79546117146182,3962.844054670574,37.225028772061364,3989.679875800444,37.32196959091837,4019.209902375954,37.09755378535578
110,-99,-99,-99.0,-99.0,-99.0,-99.0,3722.9829349325364,33.26291932954526,3663.8323180666102,40.802708911822,3704.3986306920165,40.87496380743788,3754.988353469674,40.13983539676841,3803.734019743198,39.40768163487056,3850.8414165066065,38.6145969617911,3875.5599704805927,39.22920441618375,3908.6810761085385,39.080924746860255,3945.9616607693906,38.47847006534814,3972.9797081095076,38.551392928072595,4003.025595302414,38.28285502464919
111,-99,-99,-99.0,-99.0,-99.0,-99.0,3704.9754296088813,34.544084515415456,3645.46247431453,42.375677724937916,3686.3935120821666,42.40357650122745,3736.906492713768,41.616489235553075,3785.9565392580894,40.83131469149157,3833.150399738289,39.99332263514267,3858.149978573963,40.58895253732632,3891.5980115645693,40.41103552580647,3928.9896590360045,39.7769614022515,3956.0310840532266,39.82620311099922,3986.571663331244,39.511490589959074
112,-99,-99,-99.0,-99.0,-99.0,-99.0,3686.862511021516,35.877697352185386,3626.769865005715,44.016033772642366,3668.3949910811743,43.990559899904106,3719.157271440188,43.1425196647873,3768.0351246661958,42.31081711612025,3815.2064410635535,41.426581433664445,3840.9098662525353,41.9947272618744,3874.1786149727964,41.79200049138779,3911.8685351713384,41.12216536795216,3939.3782176193777,41.139417673784024,3970.233056937314,40.777820621922515
113,-99,-99,-99.0,-99.0,-99.0,-99.0,3668.643166825019,37.26473461049271,3608.1378994481697,45.71952483308896,3650.11255515376,45.64346300758889,3701.251578703355,44.72727092387733,3750.293228708112,43.840807085154054,3797.555999040323,42.90774345068488,3823.328193590526,43.45494910532111,3857.136296438248,43.215432069349156,3894.7339339729274,42.51309236404176,3922.3590388064317,42.502611759843305,3953.9415921735426,42.08514476279605
114,-99,-99,-99.0,-99.0,-99.0,-99.0,3650.426092745007,38.70681768194424,3589.5711273881375,47.49114579035415,3631.869436561762,47.35751468000707,3683.230216533403,46.375447498083226,3732.578623617558,45.42714633756644,3779.808766448185,44.44355390396061,3806.1025012535724,44.96189402248586,3839.872712396368,44.692133798139345,3877.6536715068614,43.952559149251584,3905.6185191962004,43.906506406668875,3937.2937312567938,43.4406294657725
115,-99,-99,-99.0,-99.0,-99.0,-99.0,3632.038410231618,40.20736448027264,3570.8378524902146,49.33262167401986,3613.514928584755,49.14080839703187,3665.2839414661385,48.082685176262046,3714.6360065346043,47.07736434689819,3762.1086644493284,46.03665446691534,3788.8674532660175,46.52206900675982,3822.8376781779616,46.216462874999266,3860.346798517486,45.44508879254571,3888.8011273139305,45.358894270362676,3920.902785449241,44.83564291075265
116,-99,-99,-99.0,-99.0,-99.0,-99.0,3613.696173039982,41.76645917473384,3552.186179668239,51.245378108809064,3595.1357180550453,50.991999011561674,3647.016497323348,49.86030172619641,3696.7100369752043,48.78626921176825,3744.107526294838,47.691320927884924,3771.5869397001175,48.137295828577344,3805.63883011866,47.79505568474094,3843.0981892898367,46.98737431924117,3871.862892751537,46.86436929593553,3904.41360893745,46.27948314220729
117,-99,-99,-99.0,-99.0,-99.0,-99.0,3595.255791075669,43.3885485471958,3533.6203073538045,53.23377781245404,3577.04342268819,52.910526234982406,3629.085447620654,51.698491180234576,3678.9618891831196,50.55625564214945,3726.5692607686437,49.39854768107852,3754.2029911023615,49.81389791883243,3788.47657990453,49.430212737902146,3826.1570294039648,48.57849640948476,3855.1168153071644,48.415784996817436,3888.040598744108,47.76792564247218
118,-99,-99,-99.0,-99.0,-99.0,-99.0,3576.824570998124,45.07613977558961,3515.2725527127996,55.2974663981416,3558.6485094278823,54.90586049272377,3610.8559107316823,53.61426539539224,3660.7723899790676,52.399925757674175,3708.6149944141043,51.175879127074325,3736.959924937943,51.54537021069105,3771.497421718513,51.11813696274904,3808.9580756248884,50.22934448331373,3838.2760668360143,50.022392111773115,3871.4694676464824,49.31007573467686
119,-99,-99,-99.0,-99.0,-99.0,-99.0,3558.5125412467755,46.82720533040024,3496.4383227101093,57.45181391202042,3540.275771053233,56.981101398216836,3592.631176989823,55.597780020997064,3642.8068900840863,54.30694577405666,3690.8444302418816,53.016729139705504,3719.3761359609302,53.34651651477473,3754.415812131478,52.866899941954614,3791.981168025673,51.93161274439195,3821.4499252874716,51.680491919321085,3855.011507366025,50.89795661844519
120,-99,-99,-99.0,-99.0,-99.0,-99.0,3540.0618585106736,48.64833366357504,3477.934233363224,59.684123646690104,3521.9516949466233,59.131217690030326,3574.5530642399667,57.65459149200509,3624.830125916181,56.28424357397286,3672.7212239111777,54.93148871366888,3702.1929912709475,55.20319802971885,3736.999857565744,54.68341389345671,3774.979576422432,53.693102359523984,3804.9748270094624,53.39091193954382,3838.8954844048976,52.53369206480573
121,-99,-99,-99.0,-99.0,-99.0,-99.0,3521.554884726023,50.5468850578264,3459.695872652114,62.00031776340328,3503.9972073496665,61.358184021041964,3556.304913633056,59.79491272219353,3606.972255359303,58.33313825652173,3654.911582152375,56.909386803418144,3684.6777783353327,57.13143945840461,3719.8623045245567,56.5568629301402,3757.638389462006,55.52279100851113,3787.925104707746,55.1704825988597,3822.2745806543594,54.2338287156312
122,-99,-99,-99.0,-99.0,-99.0,-99.0,3503.285726808507,52.51554481537684,3441.0942645492373,64.41690050291012,3485.8785562201174,63.67221138651796,3538.284132361057,62.00768973131802,3588.855398934879,60.466021936574414,3636.9955227502924,58.962240038653015,3667.1048564358393,59.131101292820595,3702.6742421519143,58.49690534995938,3740.566959965372,57.40951325598305,3771.164183196946,57.00325109447245,3805.9742503287807,55.982700007888226
123,-99,-99,-99.0,-99.0,-99.0,-99.0,3485.0986646580236,54.56106855600598,3422.5676084608394,66.92861346444676,3467.676896777644,66.0812881004752,3520.4432927782236,64.30147483940166,3570.8779145681897,62.67183142830947,3619.0937971365065,61.087800605742544,3649.5979289034294,61.19790117559014,3685.3011255643364,60.510556077729014,3723.544928090075,59.36020949991696,3754.168198432622,58.903039391244306,3789.372237461294,57.796618614882945
124,-99,-99,-99.0,-99.0,-99.0,-99.0,3466.9111108614266,56.685505634348374,3404.0803470009887,69.54186155831594,3449.3497227580747,68.58463961929303,3502.5690840967814,66.68108271512872,3553.06756952448,64.95706810602685,3601.0475053781934,63.296990580854555,3632.319360716235,63.335037538248066,3668.125887660198,62.588128190656946,3706.1396168325973,61.38862853808146,3737.2919399637717,60.86130131257261,3772.9187890070134,59.66340566204528
125,-99,-99,-99.0,-99.0,-99.0,-99.0,3448.3057786607,58.9035801940423,3385.465563618361,72.26131463212485,3431.197804756557,71.1834510384232,3484.445184868743,69.15831189806116,3535.0893684992457,67.33429424711379,3583.314431231723,65.57779950802129,3614.583278543407,65.55679723837184,3651.072442488288,64.73530258545965,3689.1455641597777,63.47795055651316,3720.5702789051957,62.88426774470717,3756.674028896444,61.58801639973556
126,-99,-99,-99.0,-99.0,-99.0,-99.0,3430.353788397287,61.19818969292387,3366.8576177580912,75.08948869010284,3413.047468512091,73.88462737720621,3466.4134960023807,71.72852425391558,3517.388203157597,69.78804307703835,3565.465488330832,67.9426552896303,3597.2316101404112,67.84509741995105,3633.57914350807,66.96823961901389,3671.9206949880477,65.64315474701786,3703.6352909013553,64.98422928114154,3740.0476059660145,63.584264224055296
127,-99,-99,-99.0,-99.0,-99.0,-99.0,3412.0988817431235,63.58738445173171,3348.359419036083,78.0275723115392,3394.7219792095048,76.69359481197316,3448.464224998033,74.39625564645071,3499.58942475039,72.34160906365123,3547.786074206504,70.39898541799563,3580.103528996224,70.21201502896474,3616.487943457073,69.26699677561496,3654.6156841184406,67.8857532767869,3686.868039248683,67.14727918277654,3723.5872939709257,65.63933390822923
128,-99,-99,-99.0,-99.0,-99.0,-99.0,3394.0567008685307,66.07221938121782,3329.9105090064595,81.08156533513485,3376.5306367367293,79.6082173258767,3430.408599577812,77.16757406432676,3481.632181941735,74.99154864637995,3529.9781875290682,72.93947245136259,3562.7652070423323,72.67391549252757,3599.621455168649,71.64282839554036,3637.7871800037883,70.19443625905359,3670.234562923603,69.38063377044574,3707.178203447435,67.76822792626845
129,-99,-99,-99.0,-99.0,-99.0,-99.0,3375.793172007628,68.65955181457454,3311.4535842699265,84.25828264442843,3358.325060284432,82.6358132633416,3412.3721140243674,80.04349107328453,3463.7418727280856,77.74148842012852,3512.3095348797215,75.5787044413127,3545.62927865084,75.21354548892471,3582.4692003250893,74.11055913566305,3620.688545715419,72.5944887369142,3653.310489495526,71.699367039818,3690.8438256813397,69.9578546033934
130,-99,-99,-99.0,-99.0,-99.0,-99.0,3357.64427240687,71.34844032235908,3292.999443673666,87.56254190857827,3340.230937959738,85.777602038176,3394.3699116075686,83.02875899180134,3445.842106905146,80.59676915067067,3494.4894830969065,78.31679221147121,3528.2683578986944,77.85316084920764,3565.2267059836404,76.66738587675682,3603.5720293799236,75.07611458485529,3636.5672939407077,74.09290283795777,3674.52709454912,72.22564895505079
131,-99,-99,-99.0,-99.0,-99.0,-99.0,3339.6262654006364,74.14166481331063,3274.4687923264632,91.00113435286,3322.0764423793335,89.04213571452732,3376.354035569552,86.12712248180112,3427.918938362943,83.55767593209994,3476.7078898934587,81.15841766636838,3511.0025054658954,80.58881277628282,3548.1673590405017,79.31266997568862,3586.539835530944,77.64587025598136,3619.7527014582724,76.57031775998871,3658.080845589807,74.57034850170166
132,-99,-99,-99.0,-99.0,-99.0,-99.0,3321.6964938783435,77.04379657464128,3256.0451355269265,94.57257043384051,3303.932065404727,92.43527350632257,3358.3684299776132,89.34301420234688,3410.074833447372,86.62723002260854,3458.8984250755097,84.10492425790244,3493.6571856338273,83.42234920622855,3531.1680479526963,82.05025923339807,3569.515752316234,80.30341297524878,3603.079128927086,79.13189545436445,3641.8249061089855,76.99058461303619
133,-99,-99,-99.0,-99.0,-99.0,-99.0,3303.748668730083,80.06213295712833,3237.66263304818,98.27822737121875,3285.7194281940037,95.96252275215022,3340.5894723069378,92.67682999040376,3392.1979527977223,89.81294921450468,3441.0985530859552,87.15929038064327,3476.2265174662693,86.3606763460042,3513.926033597589,84.88983935824082,3552.3753483334394,83.0565828174109,3586.2640706643406,81.78319956487125,3625.46638893158,79.49322909729722
134,-99,-99,-99.0,-99.0,-99.0,-99.0,3285.8789333807654,83.19793449936806,3219.03066104574,102.14385145345668,3267.572193214685,99.62695256028323,3322.649942235276,96.14141211679058,3374.5002227565033,93.11513490621044,3423.277509650629,90.32932550246795,3458.9793840509365,89.40143986133604,3496.7686384677145,87.82819794021809,3535.3033077862146,85.90751241246119,3569.5444740811577,84.52427471695434,3609.1029896970863,82.08130891003594
135,-99,-99,-99.0,-99.0,-99.0,-99.0,3268.132398112665,86.45626700335015,3200.504340545155,106.16563223608871,3249.489665916771,103.42968409679395,3304.7163190480182,99.73900688847746,3356.8359216472154,96.53838344418914,3405.712016115144,93.61095750501619,3441.671539425274,92.55134917967031,3479.7303645460647,90.86823568115263,3518.206218511522,88.85760187395424,3552.7535377811323,87.35960157761333,3592.7340285032506,84.75333356059835
136,-99,-99,-99.0,-99.0,-99.0,-99.0,3250.5084636573442,89.84211439107068,3182.1300439793113,110.33650667960825,3231.243728072469,107.38866238569261,3286.8155050517034,103.4732164030489,3339.0683592562696,100.09373002056036,3388.051950537033,97.01586452376209,3424.4411400591725,95.81158106997516,3462.5708837052775,94.01784246116053,3501.214866171755,91.90926603237897,3536.0214162966204,90.29186810515823,3576.3974395620494,87.51506857517131
